"id","name","brand","kcal","fat","saturated_fat","carbohydrate","sugars","fiber","protein","sodium","unit_id"
"713518ad-a4f4-4432-b89b-3f6f1ae5ef25","Jambon cru, fumé, allégé en matière grasse","",142.0,3.4,0.71,0.1,,0.0,27.7,4.24,1
"29f4b869-ac0c-4dad-8eeb-c867bcab6811",Pâté de lapin,"",247.0,20.2,8.8,0.00027,,0.0,16.3,1.53,1
"70c1b14f-d89a-45a6-9bf6-5f99be1d7f62",Saucisse de langue à la pistache,"",,25.8,,,,0.0,15.3,,1
ee4363ee-f042-4cb7-b5b2-19269266ba85,Pâté de foie d'oie,"",459.0,43.8,14.5,4.67,,0.0,11.4,1.74,1
a18850ae-73aa-4273-98e9-fcf97bdcc99f,"Pâté de foie de porc, supérieur","",341.0,31.0,,2.4,,0.0,13.0,,1
f458812c-d0ea-447e-b74e-90bd8a048324,"Saucisson de Paris, fumé","",288.0,25.6,,0.6,,0.0,13.7,,1
c0eb4157-c6a3-4b46-a12d-38be295dc1f9,"Lardon nature, cuit","",324.0,24.5,12.6,2.0,,0.0,23.8,3.8,1
"10d37582-8ab1-4844-92b5-2da3dc82cba3",Oreille de porc demi-sel,"",228.0,15.1,5.39,0.6,,0.0,22.5,0.48,1
"81108880-df37-4ca4-9edc-92291a014fee","Cervelas à l'ail, pur porc","",297.0,27.4,,0.2,,0.0,12.5,,1
"13a31b5e-86a9-4c94-b8aa-e903672460f3",Pâté au poivre vert,"",358.0,34.6,,1.45,,0.0,10.1,,1
"476e15f3-438b-4381-98bd-64edc364a415",Museau de boeuf,"",151.0,5.17,,0.0,,0.0,26.2,,1
"7c191759-133a-4399-8212-becbb6357df5","Riz basmati, cuit, non salé","",117.0,0.6,0.3,24.4,0.0,1.0,2.88,0.013,1
f69b84ce-3ec6-403d-b693-dec98ac3ab63,"Potimarron, pulpe, cru","",,0.1,0.027,3.1,,1.1,0.63,0.074,1
"332ab469-8ca8-43a1-bc5e-344cda45ed85","Haricot beurre, cru","",,0.16,0.026,5.6,,2.45,1.85,0.015,1
"67661e5d-ff23-4077-a119-8693eb33cbbf","Salsifis noir, ou scorsonère d'Espagne, cru","",,0.3,0.1,15.3,,3.3,3.13,0.011,1
d9739575-7c0e-44e4-9534-e492bbc11947,"Asperge, blanche ou violette, pelée, crue","",,0.3,0.07,2.5,,1.8,2.5,0.019,1
"96239597-b7e5-4b6e-accb-cff4f782bf2e",Compote de pomme,"",102.0,0.21,0.017,24.4,20.7,1.53,0.23,0.0,1
"3bb9d293-8da6-4586-9c8d-c140cb1aa5b1","Banane plantain, crue","",,0.39,0.14,29.6,,2.3,1.28,0.01,1
fdedf620-c3b3-4a09-9244-fc28a2720f4f,"Chayote ou christophine ou chouchou, bouillie/cuite à l'eau","",,0.48,0.086,2.29,,2.8,0.62,0.0025,1
"38611126-c4d4-4927-9c7a-fb10f3c8012a","Cardon, cuit","",,0.11,0.012,3.63,,1.7,0.76,0.44,1
"60a55439-3ced-4856-bc4e-afd3d9aa1d82","Riz complet, cuit, non salé","",158.0,1.0,0.17,32.6,0.2,2.3,3.38,0.01,1
"2cdbe9e0-9ae8-436e-b1bf-bc47e8e91337","Sauce au fromage pour risotto ou pâtes, préemballée","",,9.53,7.0,4.24,0.68,1.4,3.11,1.38,1
"81b8cbbb-24d4-4f92-b781-6d8d28cac36f","Jambon cuit, de Paris, découenné dégraissé","",115.0,3.42,,1.08,,0.0,20.0,,1
"77f8b50d-3df8-4bd2-8878-ac503f7ebabe","Courge hokkaïdo, pulpe, crue","",,0.6,,9.98,,2.6,1.4,,1
b20d04e9-639c-4b47-b983-5e01c9a9c0ed,"Courge melonnette, pulpe, crue","",,0.13,,5.98,,1.35,0.75,,1
b17a87f8-3af9-4872-a31a-5d99999d06aa,"Veau, escalope, crue","",108.0,2.6,0.6,0.58,0.0,0.0,20.7,0.097,1
cefd33a2-db0d-4c22-bddb-c6872b326ec4,"Riz blanc, cru","",352.0,0.91,0.2,78.0,0.16,1.05,7.4,0.0061,1
ea65767a-2c71-4a10-9b02-fd1b24bf3442,"Pain, baguette ou boule, aux céréales et graines, artisanal","",269.0,3.2,0.45,46.9,2.2,5.2,10.5,1.13,1
"4d55a47b-b735-4799-86b4-c8a59d116590","Muffin anglais, complet, petit pain spécial, préemballé","",217.0,1.87,0.2,32.9,2.13,7.07,13.7,0.98,1
ec565b58-3760-4fbb-97ac-544afbf630ff,"Muffin anglais, petit pain spécial, préemballé","",228.0,1.88,0.42,39.6,4.25,3.18,11.6,1.05,1
"0c0adf42-2d2a-4819-b8f7-6a2b7a6ee0f9","Pain pour hamburger ou hot dog (bun), préemballé","",293.0,5.35,0.88,49.7,5.88,3.3,9.95,1.14,1
"22d6f07a-beef-4d03-b0f9-15d1c04fbfd4","Pain pour hamburger ou hot dog (bun), complet, préemballé","",285.0,5.75,0.55,46.3,5.38,4.75,9.75,1.11,1
f67d6f7f-1bf6-4620-8c1d-890a5d4dc2af,"Tortilla souple (à garnir), à base de maïs","",313.0,5.8,0.78,54.7,2.6,2.8,9.06,1.08,1
"3e5a23c7-c616-4401-9877-0ccccb20ab02",Pain blanc maison (avec farine pour machine à pain),"",256.0,0.9,0.17,52.1,,2.6,8.56,1.45,1
"9f1d1157-21cc-4be3-892f-1117808fe054","Boeuf, entrecôte, partie maigre, grillée/poêlée","",198.0,10.7,4.75,0.1,0.0,0.0,25.5,0.15,1
"02de70b2-ce1f-4828-983b-a57c3474bd4c","Boeuf, faux-filet, grillé/poêlé","",182.0,8.17,3.39,0.0,0.0,0.0,27.1,0.14,1
dcaff8cc-31c9-4429-ab94-c0e797aac906,"Boeuf, plat de côtes, braisé","",269.0,13.3,5.58,0.0,0.0,0.0,37.3,0.13,1
"5934698a-ce95-454d-972b-4632e279b3d9","Boeuf, steak haché 5% MG, cuit","",155.0,5.85,2.67,0.0,0.0,0.0,25.5,0.16,1
"29ac9f96-bcf1-4aa9-a32e-fcf310c89b0d","Boeuf, steak haché 10% MG, cuit","",210.0,11.8,4.63,0.0,0.0,0.0,26.1,0.17,1
"01fde2b3-d52c-4fdb-993d-42f1ad6723c3","Boeuf, steak haché 15% MG, cuit","",239.0,16.1,7.08,0.0,0.0,0.0,23.6,0.21,1
"6758fea7-1163-4431-9842-6c0f96dedee3","Boeuf, steak haché 20% MG, cuit","",265.0,19.2,8.14,0.14,0.0,0.0,23.0,0.19,1
"25230f8a-f5f6-45de-9dad-820579f9ed63","Boeuf, steak haché, cuit (aliment moyen)","",231.0,15.1,6.65,0.0018,0.0,0.0,23.8,0.21,1
"78ae82ed-019e-4bd7-8db0-f383ec990235","Boeuf, paleron, braisé ou bouilli","",251.0,11.4,4.5,0.2,0.0,0.0,36.8,0.17,1
"82ca60d5-d09f-483f-a89d-fe7a579ea7f8","Porc, viande, cuite (aliment moyen)","",205.0,9.78,3.52,0.24,,0.0,29.1,0.12,1
"5be8f14a-f68a-4fd6-b4fe-3ba7f006cd9f","Porc, longe, cuite","",240.0,14.7,5.37,0.0,0.0,0.0,27.1,0.15,1
"0b7c3d6c-081a-41a3-b32a-61e91038c8ed","Porc, épaule, cuite","",253.0,14.8,5.56,0.0,0.0,0.0,30.0,0.12,1
"20479411-0e5c-4597-b234-29fbaa979dd7","Poulet, cuisse, viande et peau, rôtie/cuite au four","",213.0,11.3,4.44,2.0,0.0,0.0,25.9,0.23,1
"06737c35-80e3-454d-95aa-5eb5f7cfa8b2","Foie, lapin, cru","",132.0,4.0,0.81,5.0,3.75,0.0,19.0,0.17,1
"1e4d1772-0c3f-4aaf-9b13-dc538c7033f7","Foie, poulet, cru","",121.0,4.62,1.46,1.1,0.0,0.0,18.8,0.17,1
"0795b501-784d-48e2-b3ff-d3c34fdfe0b4","Foie, dinde, cru","",123.0,5.5,1.66,0.0,0.0,0.0,18.3,0.33,1
"56840da3-153d-4a54-8a2a-163f7802dba3","Foie, porc, cru","",127.0,4.2,1.66,1.85,1.1,0.0,20.6,0.34,1
da3e2d17-4d1d-4729-a27f-c33068038fa5,Rillettes du Mans,"",420.0,37.6,14.8,4.7,0.13,0.21,15.6,1.28,1
"43ebada5-cc9a-4527-ae9c-5eb4c1fba9c0",Haché de volaille,"",137.0,5.68,1.88,3.5,1.4,0.63,17.7,1.3,1
"9f7b0a55-73ab-45ea-88ac-92fccfa1327a","Rôti de volaille en salaison, cuit","",110.0,1.73,0.55,1.28,0.97,0.44,22.0,2.0,1
a14b3bae-3e53-4d32-8902-b015dce7b258,Chorizo,"",433.0,36.1,14.3,3.05,2.01,0.93,23.5,4.24,1
c7b92a4d-ffac-404d-9ac8-0f768331276c,"Chorizo supérieur, doux ou fort, type saucisse sèche","",476.0,41.9,16.0,2.6,2.6,0.0,20.9,3.91,1
a3935a9e-84a8-42c3-b773-d222991e65c8,"Chorizo supérieur, doux ou fort, type charcuterie en tranches","",322.0,23.9,8.8,2.1,2.1,0.0,22.6,4.3,1
"336560b6-55e0-4d95-af76-94e9c66af807",Salami porc et boeuf,"",351.0,28.8,10.4,1.56,0.61,0.0,21.5,4.37,1
f8470024-e546-40c1-932e-964dacb8de3e,Salami type danois,"",459.0,42.9,15.4,1.35,0.56,0.0,17.0,4.13,1
"3468e163-313e-4a2f-acae-6de14ecf91cf",Saucisson à l'ail,"",280.0,23.6,9.92,1.63,0.86,0.63,15.0,2.0,1
f371a81c-2252-4f59-83a9-3bd2cc23e05e,Salami,"",451.0,41.8,16.2,1.05,0.2,0.0,17.7,4.05,1
"1b16ecbd-b16e-4540-a532-f433a8ed7d0b",Mortadelle,"",305.0,26.7,10.6,1.4,0.0,0.0,15.0,2.13,1
"97b9afcd-4133-4293-b1be-936e73e1afeb","Oeuf, blanc (blanc d'oeuf), cuit","",47.3,0.17,0.0,1.12,0.7,0.0,10.3,0.39,1
"21b4355b-09a0-4c67-87c3-c528a978ea5c","Oeuf, jaune (jaune d'oeuf), cuit","",340.0,30.1,8.49,1.31,0.55,0.0,16.0,0.035,1
d5a3c34a-0b5b-444c-a644-4efcaca6ba26,Omelette aux champignons,"",125.0,9.2,2.97,2.28,0.7,0.45,8.09,0.35,1
"53da24f2-0ffc-4d4e-bfdf-4305e4c1cf0a","Oeuf, dur","",134.0,8.62,2.55,0.52,0.52,0.0,13.5,0.31,1
"0010a8be-b728-40ab-a138-78176ad47058","Oeuf, poché","",138.0,9.47,2.99,0.71,0.37,0.0,12.5,0.2,1
"34038416-95b4-48b7-8781-68d3cc48c560","Oeuf, au plat, frit, salé","",204.0,16.0,4.21,0.74,0.4,0.0,14.3,0.36,1
"3ad6738c-e2f9-403d-abcc-a16ac9cd5fe3","Oeuf, brouillé, avec matière grasse","",145.0,11.0,3.33,1.62,1.43,0.0,9.99,0.36,1
"31ec82d2-c7a1-4c02-8998-8d8c45a23173","Oeuf, cru","",140.0,9.83,2.64,0.27,0.27,0.0,12.7,0.31,1
"2342ae1f-5e62-48cd-b1f9-874625775adf","Oeuf, blanc (blanc d'oeuf), cru","",48.1,0.19,0.0,0.85,0.71,0.0,10.8,0.42,1
dbc110ee-717c-4b6a-84bf-74849d8bdea7,"Oeuf, jaune (jaune d'oeuf), cru","",307.0,26.7,8.47,1.09,0.56,0.0,15.5,0.048,1
a8ad45cb-bbb4-437d-84d4-9670edcb80d7,"Oeuf de caille, cru","",154.0,11.1,3.56,0.41,0.4,0.0,13.1,0.35,1
f9ebb617-e059-4390-a43f-a9d3ba6d1e50,"Oeuf de cane, cru","",181.0,13.8,3.68,1.31,0.93,0.0,13.0,0.37,1
"42cc5cb1-1ce0-4560-aabc-2e50bddfad65","Oeuf d'oie, cru","",180.0,13.3,3.6,1.4,0.94,0.0,13.8,0.35,1
dc1e6478-0307-48bf-81b1-fee52b82afb9,"Oeuf de dinde, cru","",166.0,11.9,3.63,1.13,1.0,0.0,13.7,0.38,1
"9239eb66-f76d-4805-a417-8077ac3a9844","Oeuf, jaune (jaune d'oeuf), en poudre","",660.0,57.0,17.6,2.77,0.07,0.0,34.1,0.37,1
"1134706b-9400-4095-9317-03630f9ce624","Oeuf, blanc (blanc d'oeuf), en poudre","",356.0,0.0,0.0,7.73,5.4,0.0,81.2,3.2,1
"9112cff7-84ef-42e7-8da9-1c73ba215a64","Oeuf, en poudre","",582.0,42.0,13.1,3.11,0.3,0.0,47.9,1.25,1
"940098f1-366d-4fa8-9cd7-3e36d1beafa2","Oeuf, au plat, sans matière grasse","",147.0,9.72,2.71,1.01,,0.0,13.8,0.4,1
abd1d453-e74c-4afb-bafc-d01f81080bd8,"Yaourt au lait de brebis, aromatisé, sucré","",93.7,3.7,2.52,9.33,8.3,0.0,4.94,0.12,1
"0f816b2d-8382-4a56-9d85-49cd3081bd64","Yaourt, lait fermenté ou spécialité laitière, nature, 0% MG","",39.4,0.064,0.041,4.1,4.1,0.0,4.73,0.14,1
"672c72e0-888f-4036-9ec2-594ea1f29233","Yaourt au lait de chèvre, nature, 5% MG environ","",73.4,5.2,3.52,1.12,1.12,3.0,4.06,0.09,1
f9901289-4e20-4cee-8c62-0262dc631986,"Yaourt, lait fermenté ou spécialité laitière, nature, à la crème","",115.0,9.8,6.51,3.08,3.08,0.0,3.0,0.088,1
c83f84fa-1deb-47d6-a283-afddc24a1d51,"Yaourt, lait fermenté ou spécialité laitière, nature, sucré","",84.3,1.95,1.29,12.5,12.5,0.0,3.41,0.12,1
b575f164-5e17-4a69-a235-7d513442ed25,"Lait fermenté à boire, nature, au lait entier","",55.7,3.2,2.24,1.99,1.99,3.0,3.31,0.088,1
bb765258-e73c-448c-9f23-b1246b1ebe29,Fromage blanc nature ou aux fruits (aliment moyen),"",87.7,4.31,2.81,5.68,5.0,0.0048,6.95,0.11,1
"56aaeb04-a9e7-4cf2-ab33-6c1ccb888d89","Harissa (sauce condimentaire), préemballée","",,2.9,0.47,7.3,,5.1,2.72,2.81,1
e1d7eabe-a077-4ed5-b581-84b60f949e6d,"Sauce rouille, préemballée","",,41.4,5.7,1.0,,0.0,1.1,1.18,1
"2274c684-816f-4d4b-8bb2-b080613762d3","Mousse aux fruits, rayon frais","",53.1,0.3,0.01,5.51,4.31,1.2,6.13,0.09,1
bcb85070-90bb-4863-a0d6-95ddd5a60bff,Fromage rond à pâte molle et croûte fleurie environ 11% MG type coulommiers allégé en matière grasse,"",187.0,11.0,7.9,0.0,0.0,0.0,22.0,0.9,1
"2b9288ee-0956-47d5-b26a-b28c1f23f7dc",Brie de Meaux,"",271.0,20.7,14.5,0.0,0.2,0.0,21.0,2.02,1
"8eac3fec-546d-4ec8-951a-7ae790041427",Fromage à pâte molle et croûte lavée (aliment moyen),"",320.0,26.5,17.6,0.0,0.021,0.0,20.2,1.66,1
ba1dc928-6584-42cc-b624-258142cb74e2,Brie de Melun,"",288.0,22.2,15.2,0.0,0.2,0.0,21.6,1.89,1
"2906ca37-6e82-4810-b460-b1884a9f3b5d","Fromage de chèvre pané à dorer, préemballé","",,19.2,9.99,15.0,3.5,,12.7,1.27,1
"42161113-04c3-4d92-951c-e6866db05275","Boudin antillais, à cuire","",,16.5,6.9,9.2,5.1,,11.5,1.22,1
d3378402-43c0-4b11-b429-b6aa71ab3ea2,"Saucisse fumée, à cuire","",,30.7,,,0.0,0.0,16.8,1.89,1
f992a73f-dbc6-42d2-a25a-e8dc735482cd,"Polenta ou semoule de maïs, précuite, sèche","",350.0,1.8,,74.0,,3.2,7.88,0.0043,1
b7de4cf4-597f-4c14-a1a2-ec5db2b0fcdb,"Oie, viande, rôtie/cuite au four","",230.0,12.7,,0.0,,0.0,29.0,0.19,1
"8cae595b-d931-442f-8d93-118b53054ebc","Purée de pommes, type ""compote sans sucres ajoutés""","",56.4,0.3,,11.7,11.7,1.7,1.13,0.013,1
"5a2f1edf-376a-429f-b52b-2e043472a6e6","Poulet (var. blanc), viande et peau, cru","",123.0,4.3,,0.0,,0.0,21.2,0.2,1
"36865662-8c6e-4909-a05e-450b902522f8",Saucisse de Morteau,"",397.0,36.6,,1.0,0.5,0.0,16.0,2.6,1
"3fc5c617-e518-48ba-a035-b7e8c7837e5e","Merguez, boeuf et mouton, crue","",315.0,27.6,,2.8,0.0,0.0,14.0,1.58,1
"9929c0d5-cbb1-48e2-8990-cd7b691d14b2","Brocoli, purée","",,0.38,,2.75,1.65,2.39,2.5,0.021,1
"1995c94d-4e8c-4528-8dce-7c1ed437c79c","Pomme Canada, pulpe, crue","",,0.1,,11.6,11.0,1.6,0.4,0.0092,1
"12fadb26-fd37-434e-9b8c-c3d38555e2f6","Poire, pulpe, crue","",,0.1,,10.4,10.4,2.47,0.3,0.0075,1
"91b07ba4-4adc-4572-aa53-cfdf1611b1ba","Pomme, pulpe, rôtie/cuite au four","",,0.5,,21.0,17.5,3.0,0.5,0.01,1
f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche","",22.3,0.52,0.014,0.87,0.87,2.8,2.13,0.12,1
"7b076dab-8488-4f44-9de3-457ab9d294a4","Thym, séché","",285.0,7.43,2.73,26.9,1.71,37.0,9.11,0.14,1
"246cdcb7-a65f-491d-a4ad-aa15bebe8c6d","Herbes de Provence, séchées","",283.0,7.2,1.88,23.0,18.5,40.1,11.5,0.088,1
"67d133f5-ec73-4866-8818-af53b5501485","Menthe, séchée","",283.0,6.03,1.58,22.2,,29.8,19.9,0.86,1
e02e041a-e5d1-45ca-8ca7-63f79a9b5bcf,"Romarin, séché","",328.0,15.2,7.37,21.5,,42.6,4.88,0.13,1
c123360e-c93f-4f10-aeb7-192f35c5962d,"Sauce Nuoc Mâm ou Sauce au poisson, préemballée","",81.2,0.0,0.0,10.9,8.34,0.2,9.3,22.2,2
"93070885-1308-4984-aca4-59bc683beaca","Sarriette, séchée","",264.0,5.91,3.26,23.0,,45.7,6.73,0.06,1
d2a7ae22-eb62-4b44-90ed-26996c47b758,"Boeuf, faux-filet, rôti/cuit au four","",194.0,8.71,3.62,0.0,,0.0,28.8,,1
"2e6e12c9-eb48-4e03-af2c-994565280f74","Boeuf, hampe, grillée/poêlée","",174.0,9.76,4.36,0.0,,0.0,21.6,,1
d00e3be8-b2d2-411d-8a92-9a491b09d763,"Meloukhia, sauce, artisanale","",,21.0,,0.2,,8.4,1.13,0.95,1
"7fed2ba6-de74-45b5-a0e9-b2a4819be367","Boeuf, joue, braisée ou bouillie","",236.0,8.82,3.19,0.0,,0.0,39.2,,1
"3b0a02bc-af50-4109-9787-09d2659df1ce","Boeuf, gîte à la noix, cuit","",102.0,1.9,0.8,0.2,,0.0,21.0,,1
e37184aa-3a6c-49f7-8a4a-212a8842ac43,"Aubergine, crue","",,0.14,0.034,2.39,2.39,2.7,1.12,0.0063,1
cfa90e85-892c-43e4-884d-41e4cb8ffb06,Terrine ou mousse de légumes,"",,9.56,3.43,5.6,1.77,2.55,4.05,1.31,1
b43fb7e4-b2bf-4e41-a86c-3f8758f7b933,Flan de légumes,"",,18.6,10.8,4.13,2.06,2.3,5.38,0.89,1
b09ac9fd-dab3-4448-8a27-27bbc4b599d7,"Haricots blancs à la sauce tomate, appertisés","",,0.4,0.16,10.1,1.65,5.5,4.67,0.93,1
"1cb955b0-cf9d-44e7-9972-23a8b5eb3e9c","Piperade basquaise, préemballée","",,3.8,2.0,6.5,4.9,3.4,1.1,0.76,1
"258134b9-1837-4711-ad22-7bbd39e6a3a3","Poêlée de légumes assaisonnés à l'asiatiques ou wok de légumes, surgelée, crue","",,3.93,0.48,5.83,3.1,2.55,3.13,0.44,1
"399909a8-e619-43fe-a0a4-d63271a3937e","Betterave rouge, crue","",,0.24,0.038,9.1,6.76,2.55,1.74,0.15,1
"1bd05297-c1fa-4e74-924e-33bfee2c891b","Griotte, crue","",,0.3,0.084,10.5,8.49,1.65,1.1,0.0063,1
"76cecf77-b6a8-49f3-b882-442c1cc70277","Raisin, cru","",,0.16,0.054,15.7,15.5,0.9,0.72,0.005,1
"0b3adcec-b2e8-4cc4-912a-296b866aa7a0","Canneberge ou cranberry, crue","",,0.13,0.011,7.6,4.04,5.13,0.75,0.02,1
"147b20f3-c02b-4b2f-a721-b48649e27f39","Citron, zeste, cru","",,0.3,0.042,5.4,4.17,10.6,1.38,0.015,1
af0f3131-a658-4bcf-9701-535cf091c453,"Myrtille, surgelée, crue","",,0.43,0.032,8.9,8.9,2.81,0.68,0.0026,1
"818d8d92-a6ce-492a-9ea6-bc21947acded","Salade de fruits, crue","",,0.15,0.0,11.4,11.2,1.23,0.5,0.0037,1
d3dba57c-37d0-436b-a26e-a22e0f43c2f6,"Framboise, surgelée, crue","",,0.8,0.062,6.43,6.03,6.05,1.16,0.0053,1
"35d5cd9a-e238-4974-908c-054b1848b308","Pomelo (dit Pamplemousse) jaune, pulpe, cru","",,0.1,0.014,7.31,7.31,1.1,0.69,0.0,1
c7f88512-4a82-46a9-8f61-6f4a98650862,"Pomelo (dit Pamplemousse) rose, pulpe, cru","",,0.14,0.021,6.2,6.2,1.6,0.77,0.0,1
"510fa725-1207-4068-8984-c48722ae028e","Tzatziki, à base yaourt, préemballé","",,10.9,0.81,3.8,2.7,0.0,6.06,0.88,1
e13f74a3-dcd4-443e-8b0b-e434f34f1f8b,"Sauce burger, préemballée","",,33.8,3.11,13.3,10.3,0.48,1.06,2.13,1
"611cace4-fc78-4dd0-9615-881d5abc4b37","Sauce kebab, préemballée","",,27.6,2.3,9.15,4.6,0.1,1.1,1.5,1
"146bbfca-2ddf-4340-a1b5-d9843b6cd90f","Sauce armoricaine, préemballée","",,6.6,6.3,3.95,0.73,0.0,2.1,1.3,1
"5bc1874a-cbec-46d2-aef3-d3e9f2831504",Sauce à la crème,"",,5.55,3.0,5.9,0.73,0.17,1.08,1.38,1
"3950227d-5718-42af-8e5e-33b67a6fdca8","Raifort, cru","",,0.7,0.11,13.0,,7.5,7.5,0.015,1
ec860eef-7ffc-4528-a87b-fede296b442d,"Chips de giraumon (variété locale), pulpe, prélevé à la Martinique","",,,,12.3,0.44,8.4,,,1
"987b11b8-7100-4b5b-8bb5-1fbda65c47e5","Chips de giraumon (variété phoenix), pulpe, prélevé à la Martinique","",,,,13.9,0.2,8.7,,,1
"4182f42f-15b8-42c3-969b-9ff9365510a8","Farine de pulpe de patate douce, prélevée à la Martinique","",,,,50.1,0.018,11.3,,,1
e7ae0c32-a4f2-4dda-a7a6-3ca07d574ef7,"Giraumon (variété locale), pulpe, cuit à la vapeur, surgelé, prélevé à la Martinique","",,,,3.75,1.35,2.4,,,1
cdfc556b-e7ac-4086-9593-3612dfbb65b1,"Giraumon (variété locale), pulpe, râpé, cru, prélevé à la Martinique","",,,,2.42,0.82,2.9,,,1
aec00c79-fb18-4a21-8b8f-39326e12e77a,"Giraumon (variété phoenix), pulpe, râpé, cru, prélevé à la Martinique","",,,,3.51,1.44,1.6,,,1
d58bf7c8-9483-4ac1-b963-a5b570d43d88,"Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique","",,,,4.37,1.47,2.4,,,1
"2f4f9084-bbbe-40b0-82cd-cf3bfbabee77","Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique","",,,,19.3,0.021,4.9,,,1
"0fae7ecc-fedf-497f-b060-745cbd89fd71","Jus de mandarine commune, pur jus filtré pasteurisé, prélevée à la Martinique","",,,,,9.4,0.5,,,1
"82c1b539-a42a-4fa2-9b19-fd97011672b3","Mandarine commune, pulpe, au sirop, appertisée, non égouttée, prélevée à la Martinique","",,,,,17.4,0.7,,,1
e6a5129d-ff02-43b4-a61b-e707f00d7419,"Pomme cajou, pulpe, crue, prélevée à la Martinique","",,0.11,,,,,0.79,,1
"5dfa615d-2d90-4ec1-b76a-4874fdd1b213","Pomme cannelle,  pulpe, crue, prélevée à la Martinique","",,0.57,,,,,1.48,,1
"964147f4-d3f0-4d01-a60b-471055b691aa","Pomme d'eau ou pomme malaca, pulpe, crue, prélevée à la Martinique","",,0.023,,,,,0.44,,1
"2d5888a5-cf9c-49dc-88a4-0444a486c414","Pomme liane, pulpe, crue, prélevée à la Martinique","",,0.22,,,,,0.88,,1
acefe299-f22b-4806-832e-ff57da496f3b,"Prune de cythère, mûre, fruit entier, crue, prélevée à la Martinique","",,0.03,,,,,0.54,,1
b3664527-4d80-4346-892c-a3355ff89104,"Prune de cythère, verte ou immature, fruit entier, crue, prélevée à la Martinique","",,0.07,,,,,0.6,,1
ea01ad2a-f628-43b9-85d6-3388d776fce8,"Jacques, pulpe, cru, prélevé à la Martinique","",,0.21,,,,,1.98,,1
ebe99a8e-0c4e-4ce5-ac2d-0395b7d13942,"Courge musquée, pulpe, crue","",,0.1,,4.6,,1.0,0.55,,1
f6075fe0-74f1-4e00-9e18-2fef9ab81866,"Sauce crudités ou Sauce salade, préemballée","",,30.9,3.22,5.3,4.06,0.35,0.86,2.4,2
"97499cb4-f543-4e98-9bb8-e6216a3e98dd","Sauce crudités ou Sauce salade, allégée en matière grasse, préemballée","",,14.3,1.29,7.26,5.1,0.5,0.76,2.57,2
"4990f933-b977-4f2c-8cf0-95f6d556fe46",Maroilles fermier,"",349.0,29.5,17.3,0.0,,0.0,20.8,2.07,1
"0ebe1a3f-3706-4666-b273-daff7cf3b1e7",Neufchâtel,"",287.0,23.9,20.0,0.0,,0.0,18.1,1.87,1
"9f78ccd1-48d5-4d42-a564-816ede0b3992","Romarin, frais","",121.0,5.86,2.84,6.6,,14.1,3.31,0.065,1
"1db597b0-f17b-4c1e-97f9-d96c0b67d725","Thym, frais","",107.0,1.68,0.47,10.5,,14.0,5.56,0.023,1
ef2d1263-ac54-4572-930d-6f0b57b70cc3,"Pâtes ou nouilles asiatiques au blé, cuites, nature, non salées","",165.0,6.9,3.16,21.4,,1.0,3.75,0.23,1
"51ec035f-ce8b-43c4-8a17-e0c803774f89","Blé dur précuit, grains entiers, cuit, non salé","",149.0,0.9,0.23,27.4,0.0,3.8,5.94,0.013,1
"29bdf5ee-026d-4a04-8897-bce53e5091b4","Riz thaï, cuit, non salé","",143.0,0.7,0.3,30.5,0.0,1.1,3.06,0.013,1
"9131c508-cd4b-4ecf-947a-a58203561746",Sainte-Maure de Touraine (fromage de chèvre),"",294.0,24.2,18.7,0.0,,0.0,19.2,1.41,1
"37df426b-f016-4406-8e96-fa43210ba6db","Bette ou blette, crue","",16.4,0.5,0.01,1.63,1.2,1.8,1.0,0.57,1
"1dd98bbf-9dc0-473e-b16a-668911eb44e0","Salicorne (Salicornia sp.), fraîche","",,0.24,,1.1,,2.46,0.67,2.56,1
bb8f18fd-4664-46fc-b144-47f2a087fcbd,"Pâtes fraîches, aux oeufs, cuites, non salées","",168.0,1.3,,32.0,,1.5,6.31,0.042,1
"01b1d682-1d9c-4869-b7c4-8561e0900939","Maïs entier, cru","",346.0,3.7,,67.2,1.6,5.7,8.1,0.01,1
"574575d4-ba89-4a3d-87df-343664944110","Pain de mie, au son","",278.0,5.5,,46.0,3.53,7.0,7.5,1.35,1
"6752b4ae-21be-4eb1-9661-f797acea86b6","Porc, filet, maigre, en rôti, cuit","",198.0,9.39,,0.0,0.0,0.0,28.3,0.15,1
"32c5528c-7b36-42e4-9d8a-f671d00c08aa","Porc, échine, rôtie/cuite au four","",295.0,21.2,,0.1,0.0,0.0,26.2,0.15,1
"31fc6b28-36a0-47e6-82b7-6c63715e77c2","Poulet, cuisse, viande, bouilli/cuit à l'eau","",188.0,9.52,,0.7,0.0,0.0,24.8,0.23,1
"45c0a21e-12e1-4c34-b894-2ec8831186d2","Autruche, viande cuite","",168.0,7.07,,0.0,0.0,0.0,26.2,0.2,1
f6b3438c-8e03-4e78-ada3-d6c7f53ce59d,"Boeuf, faux-filet, cru","",152.0,6.74,,0.6,0.0,0.0,22.3,0.082,1
